id_producto,id_cliente,tipo_producto,estado_producto,fecha_apertura,fecha_vencimiento,saldo_actual,limite_credito,tasa_interes,moneda,sucursal_apertura
770,62FBA441,Cuenta Ahorros,Vencido,2018-03-08,,14328.01,0,0,MXN,Sucursal 15 - Sur
771,62FBA441,Leasing,Cancelado,2018-05-19,,78869.72,0,0,GBP,Sucursal 1 - Oeste
772,62FBA441,Seguro Vida,Inactivo,2023-11-16,,35816.86,0,0,EUR,Sucursal 14 - Norte
773,62FBA441,Cuenta Corriente,Vencido,2022-07-24,,40810.43,0,0,ARS,Sucursal 1 - Oeste
774,62FBA441,Cuenta Corriente,Bloqueado,2023-08-27,,87666.98,0,0,BRL,Sucursal 18 - Oeste
775,B0664C15,Préstamo Automotriz,En proceso de aprobación,2022-06-04,2025-08-13,9422.59,18931.97,11.38,ARS,Sucursal 11 - Centro
776,B0664C15,CDT,Cerrado,2021-08-07,2023-01-16,11615.98,0,9.13,GBP,Sucursal 5 - Oeste
777,B0664C15,Préstamo Hipotecario,Inactivo,2021-03-29,2025-09-04,30203.07,42045.26,14.3,MXN,Sucursal 7 - Norte
778,B51FEEEE,Cuenta Corriente,Bloqueado,2022-10-31,,68476.58,0,0,PEN,Sucursal 9 - Centro
779,B51FEEEE,Fondo Mutuo,Bloqueado,2022-01-24,2023-10-16,21812.57,0,1.09,USD,Sucursal 17 - Norte
780,B51FEEEE,Seguro Hogar,Cancelado,2022-01-05,,59688.06,0,0,CLP,Sucursal 10 - Norte
781,B51FEEEE,Préstamo Automotriz,En proceso de aprobación,2018-02-24,2021-07-26,42576.46,68661.22,5.14,PEN,Sucursal 12 - Sur
782,B438104F,Tarjeta Crédito,Bloqueado,2018-10-23,2023-09-18,36816.78,74860.84,2.5,EUR,Sucursal 13 - Centro
783,B438104F,Préstamo Automotriz,Cerrado,2021-11-20,2026-01-14,4585.85,10606.34,19.34,GBP,Sucursal 17 - Norte
784,B438104F,Seguro Automóvil,Bloqueado,2019-02-06,,26727.03,0,0,MXN,Sucursal 8 - Oeste
785,F386ECFA,Cuenta Corriente,Cancelado,2022-09-09,,9043.6,0,0,MXN,Sucursal 3 - Este
786,F386ECFA,Seguro Vida,Bloqueado,2019-09-22,,16398.43,0,0,ARS,Sucursal 16 - Centro
787,F386ECFA,Cuenta Corriente,Vencido,2022-01-27,,98713.19,0,0,MXN,Sucursal 16 - Centro
788,F386ECFA,Leasing,Inactivo,2020-10-02,,34622.84,0,0,EUR,Sucursal 20 - Este
789,6D792735,Tarjeta Crédito,Vencido,2021-12-19,2023-01-21,28343.27,57308.17,18.07,EUR,Sucursal 3 - Este
790,6D792735,Seguro Hogar,En proceso de aprobación,2020-10-18,,67921.82,0,0,GBP,Sucursal 9 - Centro
791,6D792735,Cuenta Ahorros,Inactivo,2018-08-05,,30137.74,0,0,GBP,Sucursal 17 - Norte
792,1C7CE646,Tarjeta Crédito,Activo,2022-04-26,2026-05-23,41569.0,70392.8,17.24,ARS,Sucursal 12 - Sur
793,1C7CE646,Préstamo Personal,Bloqueado,2023-04-26,2026-09-16,49867.36,93185.88,17.77,CLP,Sucursal 17 - Norte
794,1C7CE646,Préstamo Hipotecario,Bloqueado,2020-11-22,2023-06-01,11233.86,24202.93,3.25,BRL,Sucursal 14 - Norte
795,6CFF52D3,CDT,Cerrado,2018-08-04,2020-07-25,44457.48,0,23.21,JPY,Sucursal 4 - Norte
796,6CFF52D3,Cuenta Ahorros,Bloqueado,2020-08-20,,68686.46,0,0,JPY,Sucursal 19 - Norte
797,6CFF52D3,Seguro Vida,Inactivo,2022-01-30,,57369.19,0,0,GBP,Sucursal 4 - Norte
798,87DE1893,Préstamo Personal,Inactivo,2023-02-10,2027-01-07,38635.81,70883.23,10.4,MXN,Sucursal 1 - Oeste
799,87DE1893,Seguro Vida,Cerrado,2021-10-14,,61589.19,0,0,MXN,Sucursal 3 - Este
800,87DE1893,Préstamo Automotriz,Activo,2019-01-04,2022-07-25,41667.73,52359.28,3.38,EUR,Sucursal 15 - Sur
801,87DE1893,Préstamo Automotriz,Cancelado,2021-03-12,2025-09-03,36521.74,85382.19,15.54,GBP,Sucursal 18 - Oeste
802,87DE1893,Tarjeta Crédito,Inactivo,2021-09-08,2025-11-22,4539.32,7414.0,2.39,GBP,Sucursal 5 - Oeste
803,D03777CB,CDT,Inactivo,2020-04-08,2022-08-03,14205.42,0,13.83,JPY,Sucursal 10 - Norte
804,D03777CB,Leasing,Cerrado,2020-10-04,,15194.74,0,0,BRL,Sucursal 9 - Centro
805,D03777CB,Préstamo Automotriz,Bloqueado,2020-07-20,2022-10-12,46021.56,57105.41,21.59,EUR,Sucursal 9 - Centro
806,D03777CB,Seguro Automóvil,En proceso de aprobación,2023-06-14,,17166.57,0,0,EUR,Sucursal 4 - Norte
807,D03777CB,CDT,Cerrado,2023-05-16,2026-02-10,65353.18,0,11.17,USD,Sucursal 5 - Oeste
808,F4CA69C2,Seguro Automóvil,Inactivo,2023-12-08,,7722.51,0,0,ARS,Sucursal 20 - Este
809,F4CA69C2,Leasing,Vencido,2020-01-19,,98621.02,0,0,CLP,Sucursal 18 - Oeste
810,F4CA69C2,Tarjeta Crédito,Activo,2018-10-25,2022-12-31,37904.17,60827.63,4.58,GBP,Sucursal 6 - Oeste
811,F4CA69C2,Seguro Automóvil,Cancelado,2022-12-07,,32697.81,0,0,COP,Sucursal 3 - Este
812,35DE0D6C,Cuenta Corriente,Inactivo,2018-10-24,,2412.23,0,0,MXN,Sucursal 19 - Norte
813,35DE0D6C,Seguro Vida,Cancelado,2021-03-24,,63576.66,0,0,COP,Sucursal 10 - Norte
814,35DE0D6C,Tarjeta Crédito,Activo,2022-09-22,2023-10-18,12414.83,35888.36,4.57,MXN,Sucursal 7 - Norte
815,1C2368BB,Fondo Mutuo,Cerrado,2023-07-21,2025-07-06,13013.47,0,15.42,ARS,Sucursal 13 - Centro
816,1C2368BB,Préstamo Personal,Inactivo,2019-08-04,2020-03-17,32407.72,90374.29,22.11,CLP,Sucursal 15 - Sur
817,1C2368BB,Préstamo Hipotecario,En proceso de aprobación,2022-10-04,2025-11-02,14907.98,33338.87,6.01,JPY,Sucursal 17 - Norte
818,9456F97F,Préstamo Automotriz,Cerrado,2021-08-03,2024-03-11,15314.98,25506.3,17.91,USD,Sucursal 8 - Oeste
819,9456F97F,Seguro Vida,Vencido,2018-08-02,,77222.58,0,0,MXN,Sucursal 14 - Norte
820,9456F97F,Préstamo Hipotecario,En proceso de aprobación,2021-09-08,2022-08-31,1311.09,2548.57,23.14,PEN,Sucursal 13 - Centro
821,26657CC1,Cuenta Ahorros,Cancelado,2018-01-31,,47188.31,0,0,BRL,Sucursal 14 - Norte
822,26657CC1,Seguro Automóvil,Cerrado,2021-09-01,,76431.95,0,0,JPY,Sucursal 16 - Centro
823,26657CC1,Seguro Hogar,Cerrado,2023-05-29,,82618.12,0,0,BRL,Sucursal 2 - Sur
824,26657CC1,Seguro Hogar,En proceso de aprobación,2019-06-14,,21914.8,0,0,PEN,Sucursal 19 - Norte
825,5FF68831,Fondo Mutuo,Moroso,2020-04-27,2021-05-05,35740.12,0,20.64,JPY,Sucursal 6 - Oeste
826,5FF68831,Inversión a Plazo,Inactivo,2018-07-08,2019-05-24,34578.34,0,4.04,JPY,Sucursal 12 - Sur
827,5FF68831,Fondo Mutuo,Cerrado,2022-09-25,2025-04-14,16740.46,0,18.38,MXN,Sucursal 1 - Oeste
828,5FF68831,Leasing,Activo,2018-12-02,,82825.83,0,0,COP,Sucursal 5 - Oeste
829,5FF68831,Seguro Automóvil,Bloqueado,2019-08-30,,56460.44,0,0,PEN,Sucursal 10 - Norte
830,DE53A382,Seguro Vida,Inactivo,2022-04-23,,57971.83,0,0,ARS,Sucursal 14 - Norte
831,CD8D130F,Inversión a Plazo,Cancelado,2023-06-14,2024-01-23,64946.07,0,9.71,GBP,Sucursal 12 - Sur
832,CD8D130F,Leasing,Cerrado,2019-02-08,,2637.74,0,0,GBP,Sucursal 19 - Norte
833,CD8D130F,Seguro Hogar,Cancelado,2019-12-10,,64743.31,0,0,GBP,Sucursal 13 - Centro
834,CD8D130F,Leasing,Activo,2019-04-12,,75237.64,0,0,CLP,Sucursal 5 - Oeste
835,2D76AB71,Seguro Vida,Activo,2021-03-07,,42473.16,0,0,EUR,Sucursal 6 - Oeste
836,2D76AB71,Préstamo Automotriz,Vencido,2021-07-20,2022-02-25,11831.43,31493.03,5.28,COP,Sucursal 8 - Oeste
837,467AEC94,Fondo Mutuo,Cerrado,2019-02-16,2021-02-22,50243.81,0,23.77,PEN,Sucursal 14 - Norte
838,467AEC94,Leasing,Bloqueado,2022-11-02,,60122.9,0,0,USD,Sucursal 19 - Norte
839,467AEC94,Seguro Hogar,Cancelado,2021-07-17,,8334.19,0,0,USD,Sucursal 11 - Centro
840,ACA69ECD,Leasing,Vencido,2019-05-28,,39112.24,0,0,EUR,Sucursal 18 - Oeste
841,ACA69ECD,Tarjeta Crédito,Cancelado,2021-02-11,2023-07-28,42844.53,116519.25,4.15,USD,Sucursal 13 - Centro
842,ACA69ECD,Préstamo Personal,Vencido,2020-05-07,2024-05-10,8375.04,22289.14,3.57,USD,Sucursal 15 - Sur
843,ACA69ECD,Seguro Vida,Moroso,2023-04-25,,27386.53,0,0,USD,Sucursal 7 - Norte
844,FCA95B45,Seguro Hogar,Activo,2020-10-24,,21043.69,0,0,CLP,Sucursal 15 - Sur
845,B7ABB3B8,Fondo Mutuo,Cerrado,2023-01-20,2023-10-13,14945.93,0,11.08,GBP,Sucursal 13 - Centro
846,B7ABB3B8,Cuenta Ahorros,Cancelado,2019-06-14,,21460.52,0,0,JPY,Sucursal 16 - Centro
847,B7ABB3B8,Cuenta Ahorros,Moroso,2022-09-09,,85149.05,0,0,GBP,Sucursal 3 - Este
848,7957D0CE,Préstamo Hipotecario,Activo,2020-11-14,2025-03-19,4849.87,8758.03,16.63,MXN,Sucursal 18 - Oeste
849,7957D0CE,Fondo Mutuo,Moroso,2023-06-24,2026-04-08,84341.34,0,12.26,BRL,Sucursal 20 - Este
850,4A788D5D,CDT,En proceso de aprobación,2022-12-01,2023-08-13,91495.56,0,17.26,COP,Sucursal 19 - Norte
851,4A788D5D,Fondo Mutuo,Activo,2018-11-07,2019-12-13,73086.09,0,14.1,MXN,Sucursal 6 - Oeste
852,4A788D5D,Préstamo Automotriz,Activo,2023-11-26,2027-02-13,8876.68,12010.45,23.31,JPY,Sucursal 15 - Sur
853,733D982B,Tarjeta Crédito,Cerrado,2022-11-30,2027-11-12,29135.63,85527.3,17.84,CLP,Sucursal 11 - Centro
854,733D982B,Seguro Hogar,Moroso,2019-04-01,,45943.92,0,0,ARS,Sucursal 10 - Norte
855,733D982B,CDT,Cerrado,2021-08-02,2024-03-08,29212.71,0,8.62,ARS,Sucursal 8 - Oeste
856,4E4F28DC,Préstamo Hipotecario,Moroso,2023-09-15,2027-10-13,32471.71,50800.98,1.03,CLP,Sucursal 19 - Norte
857,7DC6052F,Seguro Hogar,Activo,2021-07-18,,35334.84,0,0,USD,Sucursal 18 - Oeste
858,7DC6052F,Inversión a Plazo,Moroso,2020-06-08,2022-12-08,34070.29,0,10.8,ARS,Sucursal 17 - Norte
859,7DC6052F,Préstamo Personal,Cancelado,2021-05-05,2025-07-19,2597.56,6082.2,9.48,PEN,Sucursal 3 - Este
860,7DC6052F,CDT,Moroso,2018-05-11,2019-08-09,39139.35,0,17.21,USD,Sucursal 2 - Sur
861,7DC6052F,Seguro Automóvil,En proceso de aprobación,2019-10-08,,8268.05,0,0,EUR,Sucursal 3 - Este
862,B23600DF,Cuenta Corriente,En proceso de aprobación,2020-08-30,,12824.69,0,0,CLP,Sucursal 14 - Norte
863,B23600DF,Préstamo Hipotecario,Bloqueado,2022-01-29,2024-08-30,43325.97,110811.99,20.57,USD,Sucursal 11 - Centro
864,B4EA5CDF,Seguro Hogar,Vencido,2022-06-16,,59300.51,0,0,CLP,Sucursal 15 - Sur
865,B4EA5CDF,Leasing,Inactivo,2019-05-25,,45173.4,0,0,GBP,Sucursal 16 - Centro
866,B4EA5CDF,Tarjeta Crédito,Vencido,2022-04-22,2025-05-05,3651.62,9597.38,20.51,JPY,Sucursal 6 - Oeste
867,B4EA5CDF,Préstamo Personal,Moroso,2021-04-25,2022-08-24,5477.7,16181.69,14.42,USD,Sucursal 16 - Centro
868,A53A08EC,Inversión a Plazo,Cerrado,2020-07-05,2022-04-06,20979.81,0,19.51,EUR,Sucursal 3 - Este
869,A53A08EC,Fondo Mutuo,Moroso,2021-12-12,2022-09-06,59741.22,0,19.02,ARS,Sucursal 7 - Norte
870,A53A08EC,Fondo Mutuo,Cancelado,2022-03-03,2022-11-01,10943.93,0,23.85,JPY,Sucursal 6 - Oeste
871,6848120E,Fondo Mutuo,Inactivo,2020-12-17,2022-05-13,95657.87,0,2.79,CLP,Sucursal 7 - Norte
872,6848120E,Fondo Mutuo,En proceso de aprobación,2021-10-29,2023-06-10,74071.46,0,20.7,PEN,Sucursal 12 - Sur
873,C1734CDC,CDT,Cancelado,2019-09-25,2020-01-20,88337.39,0,7.12,JPY,Sucursal 1 - Oeste
874,C1734CDC,Tarjeta Crédito,Bloqueado,2021-04-08,2022-09-15,6518.77,13761.11,15.7,JPY,Sucursal 19 - Norte
875,C1734CDC,Tarjeta Crédito,Activo,2018-05-01,2022-07-30,46464.43,83726.11,20.77,ARS,Sucursal 18 - Oeste
876,246ED807,Seguro Automóvil,En proceso de aprobación,2019-11-29,,20435.95,0,0,GBP,Sucursal 19 - Norte
877,18CFE974,Préstamo Personal,Cancelado,2021-10-28,2024-07-01,38601.01,87451.63,20.88,CLP,Sucursal 3 - Este
878,18CFE974,CDT,Moroso,2022-09-01,2025-08-20,2476.79,0,24.5,ARS,Sucursal 11 - Centro
879,F99ED698,Cuenta Corriente,Inactivo,2021-03-04,,57268.27,0,0,ARS,Sucursal 12 - Sur
880,F99ED698,CDT,Activo,2020-11-03,2020-12-14,2424.75,0,12.04,EUR,Sucursal 6 - Oeste
881,F99ED698,Cuenta Ahorros,Activo,2021-01-01,,51631.58,0,0,JPY,Sucursal 11 - Centro
882,F99ED698,Tarjeta Crédito,Activo,2018-12-18,2019-09-14,38307.86,98177.49,3.61,CLP,Sucursal 19 - Norte
883,BC9438E4,Leasing,Vencido,2018-03-25,,37937.39,0,0,BRL,Sucursal 12 - Sur
884,BC9438E4,Cuenta Ahorros,Moroso,2020-06-12,,22318.82,0,0,PEN,Sucursal 20 - Este
885,BC9438E4,Seguro Vida,Cerrado,2019-10-02,,85644.72,0,0,COP,Sucursal 4 - Norte
886,BC9438E4,Préstamo Personal,Activo,2018-07-20,2021-05-30,1302.51,2379.61,23.31,COP,Sucursal 16 - Centro
887,8CD261F2,Leasing,Cancelado,2018-11-21,,67247.46,0,0,PEN,Sucursal 20 - Este
888,D7D3B18E,Leasing,Inactivo,2018-02-19,,75412.6,0,0,MXN,Sucursal 20 - Este
889,4ED7CDEB,Seguro Automóvil,Bloqueado,2020-11-05,,51310.03,0,0,CLP,Sucursal 13 - Centro
890,4ED7CDEB,Seguro Vida,Bloqueado,2018-11-01,,74155.79,0,0,GBP,Sucursal 2 - Sur
891,4ED7CDEB,Fondo Mutuo,Vencido,2022-01-03,2024-07-19,69484.16,0,4.57,PEN,Sucursal 3 - Este
892,22E8DC5F,Seguro Automóvil,Cancelado,2020-09-08,,6040.03,0,0,MXN,Sucursal 3 - Este
893,22E8DC5F,Préstamo Personal,Cerrado,2021-08-02,2022-12-15,25011.75,62363.66,6.39,GBP,Sucursal 11 - Centro
894,22E8DC5F,Leasing,Cerrado,2021-12-28,,52920.94,0,0,USD,Sucursal 15 - Sur
895,38B8F849,Seguro Automóvil,En proceso de aprobación,2023-09-25,,93983.89,0,0,CLP,Sucursal 3 - Este
896,38B8F849,Seguro Automóvil,Activo,2022-02-05,,9644.14,0,0,ARS,Sucursal 17 - Norte
897,38B8F849,Cuenta Ahorros,En proceso de aprobación,2021-09-14,,25921.25,0,0,USD,Sucursal 15 - Sur
898,38B8F849,Seguro Hogar,Bloqueado,2023-09-16,,24003.29,0,0,JPY,Sucursal 15 - Sur
899,8E81DB8C,Tarjeta Crédito,Vencido,2020-12-28,2024-02-14,25251.65,36907.23,19.08,ARS,Sucursal 11 - Centro
900,B1029A87,Seguro Hogar,Bloqueado,2022-04-23,,59776.96,0,0,EUR,Sucursal 6 - Oeste
901,B1029A87,Préstamo Personal,Cancelado,2018-02-24,2019-08-26,24510.66,65180.72,21.63,USD,Sucursal 5 - Oeste
902,B1029A87,Inversión a Plazo,Inactivo,2018-07-27,2019-04-10,75564.88,0,2.25,COP,Sucursal 17 - Norte
903,B1029A87,Leasing,Moroso,2022-04-29,,41155.16,0,0,MXN,Sucursal 10 - Norte
904,B1029A87,Cuenta Corriente,Vencido,2019-10-19,,95425.46,0,0,COP,Sucursal 10 - Norte
905,9C2809B6,Leasing,Cancelado,2020-03-25,,20165.89,0,0,BRL,Sucursal 11 - Centro
906,9C2809B6,Seguro Automóvil,Inactivo,2020-03-12,,45300.04,0,0,COP,Sucursal 1 - Oeste
907,40C33989,Seguro Vida,Bloqueado,2019-04-17,,17116.1,0,0,GBP,Sucursal 2 - Sur
908,6A3125D2,Seguro Automóvil,Vencido,2019-12-23,,18947.29,0,0,ARS,Sucursal 4 - Norte
909,6A3125D2,Seguro Hogar,En proceso de aprobación,2018-07-10,,84433.5,0,0,CLP,Sucursal 13 - Centro
910,6A3125D2,Fondo Mutuo,Cerrado,2022-11-19,2025-06-04,73141.4,0,3.5,BRL,Sucursal 16 - Centro
911,6A3125D2,Leasing,Cancelado,2021-01-20,,51453.83,0,0,GBP,Sucursal 15 - Sur
912,2DA75535,Fondo Mutuo,Cerrado,2020-04-14,2022-11-19,90223.06,0,2.54,COP,Sucursal 18 - Oeste
913,2DA75535,Leasing,Moroso,2019-03-20,,35752.01,0,0,USD,Sucursal 15 - Sur
914,2DA75535,Préstamo Hipotecario,Vencido,2021-11-05,2024-11-14,6092.22,13344.78,7.19,EUR,Sucursal 6 - Oeste
915,B0D8706C,Seguro Automóvil,Cerrado,2022-06-07,,89761.71,0,0,JPY,Sucursal 15 - Sur
916,B0D8706C,Préstamo Automotriz,Vencido,2019-02-07,2023-12-08,36433.03,80331.55,14.3,MXN,Sucursal 6 - Oeste
917,5E87F13F,Préstamo Personal,En proceso de aprobación,2022-06-17,2023-08-29,22451.05,63431.11,6.98,GBP,Sucursal 10 - Norte
918,5E87F13F,Cuenta Corriente,Inactivo,2021-11-29,,5226.19,0,0,GBP,Sucursal 6 - Oeste
919,5E87F13F,Leasing,Activo,2020-06-19,,79206.11,0,0,USD,Sucursal 5 - Oeste
920,5E87F13F,Préstamo Personal,Bloqueado,2019-01-03,2020-09-29,38234.22,71653.84,21.1,EUR,Sucursal 13 - Centro
921,9DD5D3FF,Cuenta Ahorros,Bloqueado,2021-03-05,,27630.51,0,0,COP,Sucursal 9 - Centro
922,9DD5D3FF,Préstamo Personal,Inactivo,2019-01-20,2022-05-25,11442.07,31936.3,24.21,GBP,Sucursal 4 - Norte
923,9DD5D3FF,Seguro Automóvil,Moroso,2022-10-07,,58629.89,0,0,PEN,Sucursal 19 - Norte
924,561C328A,Seguro Hogar,En proceso de aprobación,2023-12-14,,54045.74,0,0,PEN,Sucursal 1 - Oeste
925,561C328A,Inversión a Plazo,En proceso de aprobación,2022-04-03,2024-09-12,93988.9,0,14.12,COP,Sucursal 7 - Norte
926,62013E66,Leasing,Cerrado,2022-06-03,,72025.56,0,0,JPY,Sucursal 8 - Oeste
927,62013E66,Seguro Hogar,Activo,2019-01-23,,34734.28,0,0,COP,Sucursal 4 - Norte
928,49C94A2F,Tarjeta Crédito,Cerrado,2021-09-15,2024-07-20,10804.58,22043.88,9.64,EUR,Sucursal 6 - Oeste
929,49C94A2F,Préstamo Automotriz,Bloqueado,2021-08-30,2026-07-31,42375.13,52028.63,17.07,COP,Sucursal 6 - Oeste
930,49C94A2F,Seguro Vida,Moroso,2019-02-23,,34578.65,0,0,ARS,Sucursal 7 - Norte
931,49C94A2F,Leasing,Cerrado,2022-09-28,,66578.58,0,0,CLP,Sucursal 19 - Norte
932,7CB5A0E0,Préstamo Hipotecario,Cerrado,2021-08-15,2024-03-26,16556.57,38375.85,6.58,EUR,Sucursal 13 - Centro
933,7CB5A0E0,Préstamo Personal,Bloqueado,2023-09-30,2026-08-29,30322.64,64217.16,10.63,PEN,Sucursal 6 - Oeste
934,7CB5A0E0,Préstamo Hipotecario,Cerrado,2018-08-15,2022-05-01,37596.59,106010.71,3.46,ARS,Sucursal 20 - Este
935,7CB5A0E0,Cuenta Ahorros,En proceso de aprobación,2020-09-30,,91983.86,0,0,BRL,Sucursal 10 - Norte
936,06265F57,Seguro Hogar,Inactivo,2023-07-28,,50545.63,0,0,PEN,Sucursal 1 - Oeste
937,06265F57,CDT,Cancelado,2021-11-29,2022-01-05,66172.14,0,13.1,MXN,Sucursal 13 - Centro
938,BBB7091A,Inversión a Plazo,Moroso,2022-11-08,2024-09-29,71900.31,0,21.59,COP,Sucursal 3 - Este
939,BBB7091A,Préstamo Automotriz,Moroso,2022-03-21,2025-04-14,24579.15,34906.25,21.72,EUR,Sucursal 10 - Norte
940,BBB7091A,Fondo Mutuo,Activo,2019-06-23,2020-02-17,41875.77,0,1.54,JPY,Sucursal 2 - Sur
941,BBB7091A,Cuenta Corriente,Inactivo,2018-11-16,,66242.41,0,0,JPY,Sucursal 10 - Norte
942,0574056D,Seguro Vida,Inactivo,2021-12-07,,19020.97,0,0,MXN,Sucursal 2 - Sur
943,3B219413,Préstamo Automotriz,Cerrado,2022-07-03,2025-12-15,34622.72,90816.34,11.51,JPY,Sucursal 20 - Este
944,0AF5E015,Leasing,Moroso,2021-10-06,,83836.35,0,0,PEN,Sucursal 7 - Norte
945,0AF5E015,Leasing,Bloqueado,2023-01-30,,30055.76,0,0,COP,Sucursal 16 - Centro
946,0AF5E015,Préstamo Personal,Inactivo,2023-03-31,2027-08-11,45983.94,73486.87,19.8,CLP,Sucursal 5 - Oeste
947,0AF5E015,Préstamo Automotriz,Activo,2021-04-04,2023-10-29,37557.77,98209.79,8.55,CLP,Sucursal 1 - Oeste
948,0AF5E015,Seguro Automóvil,Cancelado,2021-09-20,,52235.82,0,0,GBP,Sucursal 7 - Norte
949,C622AB11,Cuenta Ahorros,Vencido,2019-09-29,,32786.04,0,0,CLP,Sucursal 7 - Norte
950,C622AB11,Seguro Vida,Inactivo,2023-01-01,,21593.43,0,0,COP,Sucursal 17 - Norte
951,C622AB11,Seguro Hogar,Vencido,2020-07-08,,32923.78,0,0,PEN,Sucursal 12 - Sur
952,AE1BD26B,Seguro Vida,Moroso,2019-05-20,,63605.54,0,0,ARS,Sucursal 13 - Centro
953,AE1BD26B,Seguro Hogar,Cerrado,2022-04-21,,23357.55,0,0,BRL,Sucursal 4 - Norte
954,AE1BD26B,Cuenta Ahorros,Inactivo,2022-11-09,,64066.95,0,0,PEN,Sucursal 19 - Norte
955,5279C037,Préstamo Personal,Cancelado,2023-12-15,2025-09-03,22624.59,49656.72,17.96,GBP,Sucursal 7 - Norte
956,D9DBA51A,Cuenta Ahorros,Inactivo,2021-07-18,,89861.7,0,0,MXN,Sucursal 4 - Norte
957,F1CE72D9,Inversión a Plazo,Vencido,2023-10-06,2024-10-31,97776.37,0,16.83,EUR,Sucursal 6 - Oeste
958,F1CE72D9,Tarjeta Crédito,Cerrado,2019-04-10,2020-07-16,17124.76,37459.14,17.21,USD,Sucursal 7 - Norte
959,F1CE72D9,Seguro Vida,Moroso,2023-08-17,,99828.21,0,0,CLP,Sucursal 12 - Sur
960,F1CE72D9,Seguro Automóvil,Cancelado,2023-01-25,,39132.51,0,0,EUR,Sucursal 3 - Este
961,F1CE72D9,Seguro Hogar,Bloqueado,2020-01-05,,85280.58,0,0,CLP,Sucursal 9 - Centro
962,7D72211B,Leasing,Activo,2022-03-18,,68765.46,0,0,USD,Sucursal 5 - Oeste
963,7D72211B,Cuenta Ahorros,En proceso de aprobación,2021-01-13,,57051.73,0,0,USD,Sucursal 19 - Norte
964,7D72211B,Cuenta Ahorros,Moroso,2022-10-03,,16942.35,0,0,ARS,Sucursal 4 - Norte
965,7D72211B,Préstamo Automotriz,Cerrado,2022-02-06,2024-09-21,15684.71,20533.37,10.5,PEN,Sucursal 10 - Norte
966,A428463A,Leasing,Moroso,2021-05-23,,37729.52,0,0,COP,Sucursal 15 - Sur
967,A428463A,Cuenta Corriente,Activo,2020-08-23,,36818.71,0,0,USD,Sucursal 13 - Centro
968,A428463A,Cuenta Corriente,Moroso,2018-01-16,,28033.47,0,0,GBP,Sucursal 11 - Centro
969,A428463A,Préstamo Automotriz,En proceso de aprobación,2023-12-12,2027-05-31,43337.49,70426.54,10.12,GBP,Sucursal 8 - Oeste
970,6B7DD553,Seguro Hogar,Inactivo,2022-05-26,,55025.13,0,0,PEN,Sucursal 11 - Centro
971,6B7DD553,Leasing,Inactivo,2018-05-12,,36903.78,0,0,GBP,Sucursal 17 - Norte
972,6B7DD553,Fondo Mutuo,Bloqueado,2018-07-31,2019-10-25,88957.31,0,3.4,BRL,Sucursal 12 - Sur
973,6B7DD553,Seguro Automóvil,Cerrado,2023-06-21,,66016.32,0,0,BRL,Sucursal 11 - Centro
974,6B7DD553,Fondo Mutuo,Inactivo,2018-02-01,2020-05-23,25971.15,0,2.98,BRL,Sucursal 14 - Norte
975,1F79DAE0,Leasing,Moroso,2021-08-03,,50418.76,0,0,COP,Sucursal 4 - Norte
976,1F79DAE0,Inversión a Plazo,Cerrado,2022-11-07,2025-02-20,23900.62,0,4.38,ARS,Sucursal 13 - Centro
977,535E29D8,Cuenta Ahorros,Moroso,2018-08-18,,54409.62,0,0,JPY,Sucursal 5 - Oeste
978,35E0BB05,Cuenta Ahorros,Activo,2019-08-23,,11161.39,0,0,CLP,Sucursal 5 - Oeste
979,35E0BB05,Cuenta Corriente,Vencido,2021-04-16,,49908.18,0,0,MXN,Sucursal 20 - Este
980,35E0BB05,Cuenta Ahorros,Activo,2018-07-06,,98086.1,0,0,ARS,Sucursal 3 - Este
981,C2B9C820,Cuenta Corriente,Inactivo,2018-07-20,,71596.41,0,0,COP,Sucursal 18 - Oeste
982,C2B9C820,Seguro Automóvil,Cerrado,2019-08-10,,85155.42,0,0,USD,Sucursal 20 - Este
983,C2B9C820,Préstamo Automotriz,En proceso de aprobación,2023-02-07,2027-06-04,35934.89,107052.12,12.99,USD,Sucursal 12 - Sur
984,27DB6D87,Tarjeta Crédito,Cancelado,2020-07-17,2025-03-14,19150.69,24300.53,19.89,ARS,Sucursal 19 - Norte
985,7BD9B61C,Seguro Hogar,Cerrado,2023-10-28,,32526.44,0,0,PEN,Sucursal 3 - Este
986,7BD9B61C,CDT,Bloqueado,2019-10-09,2022-08-18,35140.9,0,12.03,GBP,Sucursal 6 - Oeste
987,7BD9B61C,Préstamo Automotriz,Cerrado,2019-12-27,2023-01-25,22608.58,54846.68,19.12,CLP,Sucursal 11 - Centro
988,7BD9B61C,Seguro Hogar,Activo,2022-04-01,,19142.22,0,0,GBP,Sucursal 9 - Centro
989,E6C1787C,Leasing,Inactivo,2020-10-10,,38009.94,0,0,JPY,Sucursal 4 - Norte
990,E6C1787C,Seguro Automóvil,Bloqueado,2021-01-24,,73196.56,0,0,JPY,Sucursal 19 - Norte
991,E6C1787C,CDT,Moroso,2019-03-17,2019-06-02,61348.46,0,8.77,PEN,Sucursal 18 - Oeste
992,E6C1787C,Préstamo Hipotecario,Bloqueado,2020-05-03,2021-05-25,39480.57,73925.29,24.49,PEN,Sucursal 9 - Centro
