id_pago,id_producto,id_cliente,numero_cuota,fecha_pago,monto_capital,monto_interes,monto_total,dias_mora,monto_mora,metodo_pago
5607,1116,D7AA8352,12,2023-07-23,517.96,221.98,739.94,0,0,Efectivo
5608,1117,D7AA8352,48,2023-08-31,564.68,242.0,806.68,0,0,Efectivo
5609,1117,D7AA8352,4,2023-01-13,766.79,328.62,1095.41,0,0,Banca Móvil
5610,1117,D7AA8352,9,2023-12-03,200.12,85.76,285.88,0,0,Efectivo
5611,1117,D7AA8352,29,2023-07-15,993.66,425.86,1419.52,41,97.0,Cheque
5612,1117,D7AA8352,59,2023-09-21,537.79,230.48,768.27,0,0,Banca Móvil
5613,1117,D7AA8352,31,2023-11-02,997.36,427.44,1424.8,48,113.98,Cheque
5614,1117,D7AA8352,36,2023-01-17,773.18,331.36,1104.55,0,0,Banca Móvil
5615,1117,D7AA8352,21,2023-05-10,924.46,396.2,1320.66,0,0,Transferencia
5616,1117,D7AA8352,31,2023-12-14,1235.95,529.69,1765.64,0,0,Efectivo
5617,1117,D7AA8352,18,2023-12-22,122.55,52.52,175.07,7,2.04,Cheque
5618,1118,02FD92F8,23,2022-09-03,957.28,410.26,1367.55,0,0,Cheque
5619,1118,02FD92F8,21,2022-01-03,1168.83,500.93,1669.76,15,41.74,Efectivo
5620,1118,02FD92F8,37,2023-12-01,1010.42,433.04,1443.46,0,0,Cheque
5621,1118,02FD92F8,8,2023-06-17,243.81,104.49,348.3,0,0,Débito Automático
5622,1118,02FD92F8,10,2022-05-19,843.12,361.34,1204.46,0,0,Cheque
5623,1118,02FD92F8,47,2023-02-02,437.91,187.68,625.59,3,3.13,Banca Móvil
5624,1118,02FD92F8,22,2022-07-31,1345.28,576.55,1921.83,0,0,Cheque
5625,1118,02FD92F8,34,2023-01-15,929.31,398.28,1327.59,0,0,Transferencia
5626,1118,02FD92F8,56,2022-04-05,1390.38,595.88,1986.25,0,0,Transferencia
5627,1118,02FD92F8,38,2023-09-05,1378.01,590.57,1968.58,19,62.34,Débito Automático
5628,1118,02FD92F8,54,2022-04-02,1114.03,477.44,1591.47,0,0,Banca Móvil
5629,1118,02FD92F8,60,2023-12-20,908.62,389.41,1298.03,0,0,Cheque
5630,1118,02FD92F8,4,2023-02-21,790.08,338.61,1128.69,0,0,Banca Móvil
5631,1118,02FD92F8,55,2023-03-24,608.54,260.81,869.35,40,57.96,Banca Móvil
5632,1118,02FD92F8,12,2023-03-13,747.26,320.26,1067.52,0,0,Efectivo
5633,1118,02FD92F8,5,2023-05-10,314.23,134.67,448.9,0,0,Cheque
5634,1118,02FD92F8,10,2023-09-27,983.15,421.35,1404.5,0,0,Cheque
5635,1118,02FD92F8,4,2022-06-26,278.0,119.14,397.14,0,0,Efectivo
5636,1118,02FD92F8,1,2023-03-26,216.69,92.87,309.56,0,0,Débito Automático
5637,1118,02FD92F8,60,2022-10-27,1104.98,473.56,1578.55,52,136.81,Cheque
5638,1122,31EF5FAD,2,2023-07-29,1310.41,561.61,1872.02,0,0,Transferencia
5639,1122,31EF5FAD,3,2023-12-26,676.53,289.94,966.47,0,0,Transferencia
5640,1122,31EF5FAD,43,2023-11-27,1215.16,520.78,1735.95,0,0,Efectivo
5641,1122,31EF5FAD,41,2023-01-06,431.98,185.13,617.11,29,29.83,Transferencia
5642,1122,31EF5FAD,30,2022-11-12,90.59,38.82,129.41,0,0,Débito Automático
5643,1122,31EF5FAD,25,2022-01-02,1125.29,482.27,1607.56,16,42.87,Efectivo
5644,1122,31EF5FAD,53,2023-06-25,116.57,49.96,166.53,0,0,Banca Móvil
5645,1122,31EF5FAD,47,2023-03-18,1145.96,491.13,1637.09,0,0,Débito Automático
5646,1122,31EF5FAD,36,2022-05-27,937.19,401.65,1338.84,5,11.16,Débito Automático
5647,1122,31EF5FAD,53,2022-03-15,1128.86,483.8,1612.66,16,43.0,Efectivo
5648,1122,31EF5FAD,25,2023-03-21,623.71,267.3,891.01,22,32.67,Efectivo
5649,1122,31EF5FAD,28,2023-04-25,164.67,70.57,235.24,0,0,Transferencia
5650,1122,31EF5FAD,35,2022-06-24,1205.25,516.53,1721.78,58,166.44,Transferencia
5651,1122,31EF5FAD,39,2022-06-25,622.79,266.91,889.7,60,88.97,Transferencia
5652,1122,31EF5FAD,46,2023-04-05,606.21,259.81,866.02,0,0,Cheque
5653,1122,31EF5FAD,16,2022-04-30,499.08,213.89,712.97,0,0,Cheque
5654,1122,31EF5FAD,3,2023-07-01,310.93,133.26,444.19,0,0,Débito Automático
5655,1122,31EF5FAD,43,2023-10-31,146.98,62.99,209.97,0,0,Transferencia
5656,1122,31EF5FAD,5,2023-05-21,556.0,238.29,794.29,0,0,Cheque
5657,1122,31EF5FAD,18,2022-08-07,1094.26,468.97,1563.23,0,0,Cheque
5658,1122,31EF5FAD,31,2022-09-11,1161.5,497.78,1659.28,0,0,Transferencia
5659,1122,31EF5FAD,20,2022-11-02,1242.12,532.34,1774.46,0,0,Débito Automático
5660,1122,31EF5FAD,10,2023-11-16,1354.77,580.62,1935.39,0,0,Transferencia
5661,1122,31EF5FAD,31,2022-02-16,378.95,162.41,541.36,0,0,Efectivo
5662,1122,31EF5FAD,41,2022-02-18,158.51,67.93,226.45,34,12.83,Efectivo
5663,1122,31EF5FAD,5,2022-06-26,799.42,342.61,1142.03,45,85.65,Banca Móvil
5664,1122,31EF5FAD,24,2023-05-29,1134.07,486.03,1620.1,24,64.8,Transferencia
5665,1122,31EF5FAD,49,2023-11-06,1064.87,456.37,1521.24,4,10.14,Débito Automático
5666,1122,31EF5FAD,40,2023-10-27,819.23,351.1,1170.33,49,95.58,Débito Automático
5667,1122,31EF5FAD,17,2023-07-06,392.84,168.36,561.2,31,29.0,Débito Automático
5668,1122,31EF5FAD,21,2022-09-03,602.62,258.27,860.89,56,80.35,Débito Automático
5669,1124,31EF5FAD,52,2022-08-14,610.84,261.79,872.63,0,0,Banca Móvil
5670,1124,31EF5FAD,40,2023-08-07,1017.95,436.26,1454.21,0,0,Transferencia
5671,1124,31EF5FAD,46,2023-08-08,1368.13,586.34,1954.47,0,0,Efectivo
5672,1124,31EF5FAD,4,2022-05-02,108.02,46.3,154.32,0,0,Débito Automático
5673,1124,31EF5FAD,38,2023-11-05,1337.22,573.09,1910.31,0,0,Transferencia
5674,1124,31EF5FAD,21,2022-05-23,376.52,161.36,537.88,0,0,Transferencia
5675,1124,31EF5FAD,42,2022-11-14,946.33,405.57,1351.9,4,9.01,Efectivo
5676,1124,31EF5FAD,10,2023-10-26,608.1,260.61,868.71,18,26.06,Transferencia
5677,1124,31EF5FAD,15,2022-06-02,802.05,343.73,1145.78,0,0,Cheque
5678,1124,31EF5FAD,48,2022-07-29,547.64,234.7,782.34,0,0,Cheque
5679,1124,31EF5FAD,58,2022-01-31,337.67,144.71,482.38,0,0,Banca Móvil
5680,1124,31EF5FAD,10,2022-10-16,483.02,207.01,690.03,0,0,Cheque
5681,1124,31EF5FAD,31,2023-09-13,636.8,272.91,909.71,0,0,Transferencia
5682,1124,31EF5FAD,28,2023-03-04,294.46,126.2,420.66,0,0,Cheque
5683,1124,31EF5FAD,34,2023-06-11,1013.89,434.52,1448.41,0,0,Transferencia
5684,1124,31EF5FAD,18,2022-03-02,1082.98,464.14,1547.12,0,0,Transferencia
5685,1124,31EF5FAD,54,2023-11-13,1008.85,432.37,1441.22,1,2.4,Efectivo
5686,1124,31EF5FAD,54,2023-12-15,248.72,106.59,355.31,34,20.13,Efectivo
5687,1124,31EF5FAD,41,2023-04-11,344.57,147.67,492.25,53,43.48,Débito Automático
5688,1125,5B4E504C,57,2022-05-22,1195.02,512.15,1707.17,5,14.23,Banca Móvil
5689,1125,5B4E504C,46,2023-12-20,834.26,357.54,1191.8,0,0,Efectivo
5690,1125,5B4E504C,60,2022-09-21,1000.75,428.9,1429.65,0,0,Transferencia
5691,1125,5B4E504C,45,2022-10-22,1061.67,455.0,1516.67,58,146.61,Transferencia
5692,1125,5B4E504C,23,2022-07-19,378.2,162.08,540.28,42,37.82,Cheque
5693,1125,5B4E504C,13,2022-03-31,897.53,384.66,1282.19,50,106.85,Cheque
5694,1125,5B4E504C,13,2022-04-06,718.62,307.98,1026.6,0,0,Transferencia
5695,1125,5B4E504C,7,2022-07-30,1296.72,555.74,1852.46,0,0,Banca Móvil
5696,1125,5B4E504C,35,2023-12-20,979.68,419.86,1399.55,0,0,Débito Automático
5697,1125,5B4E504C,45,2023-12-15,1352.55,579.66,1932.21,0,0,Débito Automático
5698,1125,5B4E504C,15,2022-07-04,1390.54,595.94,1986.48,0,0,Cheque
5699,1125,5B4E504C,46,2023-01-26,960.77,411.76,1372.53,0,0,Efectivo
5700,1125,5B4E504C,38,2023-05-17,833.44,357.19,1190.63,30,59.53,Efectivo
5701,1125,5B4E504C,45,2023-10-05,320.57,137.39,457.96,0,0,Transferencia
5702,1125,5B4E504C,52,2022-07-25,1080.93,463.26,1544.19,25,64.34,Transferencia
5703,1125,5B4E504C,16,2022-07-21,152.12,65.19,217.31,0,0,Transferencia
5704,1125,5B4E504C,48,2022-09-08,1136.74,487.18,1623.92,0,0,Efectivo
5705,1125,5B4E504C,38,2022-08-10,1143.8,490.2,1634.0,0,0,Cheque
5706,1125,5B4E504C,43,2022-09-20,1107.74,474.74,1582.48,9,23.74,Cheque
5707,1125,5B4E504C,60,2023-08-03,607.22,260.24,867.45,0,0,Débito Automático
5708,1125,5B4E504C,2,2022-04-07,981.64,420.7,1402.35,42,98.16,Transferencia
5709,1125,5B4E504C,5,2022-07-03,203.45,87.19,290.64,0,0,Efectivo
5710,1125,5B4E504C,22,2022-05-08,1291.93,553.68,1845.61,0,0,Débito Automático
5711,1125,5B4E504C,4,2023-05-26,632.25,270.96,903.21,49,73.76,Cheque
5712,1125,5B4E504C,26,2022-05-26,1138.35,487.86,1626.21,26,70.47,Débito Automático
5713,1125,5B4E504C,15,2023-04-03,1065.04,456.45,1521.49,21,53.25,Cheque
5714,1126,5B4E504C,50,2023-03-06,1292.59,553.97,1846.56,0,0,Banca Móvil
5715,1126,5B4E504C,41,2022-08-25,470.49,201.64,672.13,0,0,Efectivo
5716,1126,5B4E504C,56,2022-09-12,910.08,390.04,1300.12,0,0,Débito Automático
5717,1126,5B4E504C,33,2023-07-26,946.15,405.49,1351.64,0,0,Transferencia
5718,1126,5B4E504C,58,2022-06-21,1184.9,507.81,1692.71,3,8.46,Efectivo
5719,1126,5B4E504C,48,2023-07-08,793.9,340.24,1134.14,10,18.9,Banca Móvil
5720,1126,5B4E504C,23,2022-07-15,324.51,139.07,463.58,0,0,Débito Automático
5721,1126,5B4E504C,19,2022-05-26,129.72,55.59,185.31,5,1.54,Banca Móvil
5722,1126,5B4E504C,55,2023-01-30,1025.86,439.65,1465.51,0,0,Cheque
5723,1126,5B4E504C,7,2023-11-01,576.97,247.27,824.25,24,32.97,Efectivo
5724,1133,02738D1A,33,2022-08-16,839.87,359.94,1199.81,4,8.0,Débito Automático
5725,1133,02738D1A,42,2022-10-03,336.87,144.37,481.24,0,0,Transferencia
5726,1133,02738D1A,11,2022-06-10,836.34,358.43,1194.77,41,81.64,Banca Móvil
5727,1133,02738D1A,26,2023-03-05,1070.2,458.66,1528.86,0,0,Cheque
5728,1133,02738D1A,5,2022-07-15,489.14,209.63,698.77,0,0,Cheque
5729,1133,02738D1A,39,2022-03-29,166.66,71.42,238.08,0,0,Efectivo
5730,1133,02738D1A,51,2022-04-12,407.39,174.6,581.99,0,0,Banca Móvil
5731,1133,02738D1A,3,2022-11-08,505.66,216.71,722.37,0,0,Cheque
5732,1133,02738D1A,48,2022-01-17,612.37,262.44,874.81,0,0,Cheque
5733,1133,02738D1A,50,2023-01-26,833.57,357.24,1190.81,0,0,Cheque
5734,1133,02738D1A,57,2023-09-13,516.35,221.29,737.64,0,0,Débito Automático
5735,1133,02738D1A,30,2023-05-16,476.59,204.25,680.84,0,0,Banca Móvil
5736,1133,02738D1A,46,2023-06-04,1158.4,496.46,1654.86,0,0,Transferencia
5737,1133,02738D1A,13,2023-11-29,375.47,160.91,536.38,0,0,Cheque
5738,1133,02738D1A,40,2022-08-12,1239.9,531.38,1771.28,49,144.65,Efectivo
5739,1133,02738D1A,20,2023-11-25,337.41,144.6,482.01,0,0,Banca Móvil
5740,1133,02738D1A,37,2022-05-02,1061.9,455.1,1517.0,0,0,Banca Móvil
5741,1133,02738D1A,41,2023-04-09,886.31,379.85,1266.15,0,0,Banca Móvil
5742,1133,02738D1A,38,2023-03-23,632.86,271.22,904.08,0,0,Débito Automático
5743,1133,02738D1A,29,2023-07-09,618.48,265.06,883.55,0,0,Transferencia
5744,1133,02738D1A,49,2022-02-13,234.31,100.42,334.73,37,20.64,Banca Móvil
5745,1133,02738D1A,1,2022-11-13,539.15,231.07,770.22,0,0,Cheque
5746,1133,02738D1A,33,2022-08-29,574.56,246.24,820.8,0,0,Débito Automático
5747,1133,02738D1A,24,2022-08-07,1024.45,439.05,1463.5,0,0,Transferencia
5748,1133,02738D1A,26,2022-03-01,242.47,103.91,346.38,0,0,Banca Móvil
5749,1133,02738D1A,52,2022-03-07,1119.83,479.93,1599.76,59,157.31,Cheque
5750,1133,02738D1A,33,2022-10-29,610.82,261.78,872.6,0,0,Débito Automático
5751,1133,02738D1A,26,2023-11-14,780.89,334.67,1115.56,28,52.06,Transferencia
5752,1134,02738D1A,35,2023-02-27,498.58,213.68,712.26,0,0,Banca Móvil
5753,1134,02738D1A,54,2023-03-27,747.7,320.44,1068.14,0,0,Transferencia
5754,1134,02738D1A,19,2023-03-22,534.53,229.08,763.61,0,0,Efectivo
5755,1134,02738D1A,21,2023-02-19,1345.74,576.75,1922.49,0,0,Débito Automático
5756,1134,02738D1A,57,2023-11-25,666.04,285.44,951.48,0,0,Cheque
5757,1134,02738D1A,7,2022-11-28,257.73,110.46,368.19,0,0,Transferencia
5758,1134,02738D1A,21,2023-02-18,978.59,419.39,1397.98,18,41.94,Efectivo
5759,1134,02738D1A,31,2023-06-22,470.87,201.8,672.67,0,0,Transferencia
5760,1134,02738D1A,33,2023-02-17,820.81,351.78,1172.59,0,0,Débito Automático
5761,1134,02738D1A,37,2023-06-01,463.78,198.76,662.55,0,0,Cheque
5762,1134,02738D1A,41,2022-08-17,1328.61,569.41,1898.02,0,0,Transferencia
5763,1134,02738D1A,47,2022-04-19,469.64,201.27,670.91,0,0,Efectivo
5764,1134,02738D1A,55,2023-04-03,713.33,305.71,1019.05,0,0,Banca Móvil
5765,1134,02738D1A,33,2022-02-02,694.22,297.52,991.74,38,62.81,Débito Automático
5766,1134,02738D1A,25,2023-01-07,1321.12,566.19,1887.31,56,176.15,Cheque
5767,1134,02738D1A,60,2022-05-10,1010.36,433.01,1443.37,0,0,Efectivo
5768,1134,02738D1A,17,2023-01-03,284.31,121.85,406.16,0,0,Banca Móvil
5769,1134,02738D1A,10,2022-10-09,1104.54,473.38,1577.92,0,0,Transferencia
5770,1134,02738D1A,1,2022-04-27,426.91,182.96,609.87,0,0,Banca Móvil
5771,1134,02738D1A,40,2022-05-19,328.31,140.71,469.02,0,0,Efectivo
5772,1134,02738D1A,31,2023-09-08,403.78,173.05,576.83,50,48.07,Efectivo
5773,1134,02738D1A,2,2023-01-10,885.46,379.48,1264.94,24,50.6,Débito Automático
5774,1134,02738D1A,16,2023-02-06,593.52,254.37,847.89,0,0,Cheque
5775,1134,02738D1A,50,2022-10-04,1078.04,462.02,1540.06,3,7.7,Cheque
5776,1134,02738D1A,13,2023-10-21,972.5,416.79,1389.29,53,122.72,Débito Automático
5777,1134,02738D1A,12,2023-07-25,1167.07,500.17,1667.25,0,0,Débito Automático
5778,1141,181EECB6,55,2022-10-08,791.73,339.31,1131.05,0,0,Efectivo
5779,1141,181EECB6,58,2023-05-09,1219.63,522.7,1742.33,3,8.71,Banca Móvil
5780,1141,181EECB6,56,2022-12-13,975.32,418.0,1393.32,0,0,Transferencia
5781,1141,181EECB6,48,2023-11-18,1144.88,490.66,1635.55,0,0,Banca Móvil
5782,1141,181EECB6,27,2023-06-16,1090.4,467.31,1557.71,0,0,Efectivo
5783,1141,181EECB6,15,2023-06-25,1200.77,514.61,1715.38,0,0,Transferencia
5784,1141,181EECB6,33,2022-01-09,1359.72,582.74,1942.46,0,0,Banca Móvil
5785,1141,181EECB6,15,2022-05-30,691.22,296.24,987.46,0,0,Débito Automático
5786,1141,181EECB6,20,2022-03-02,873.48,374.35,1247.83,7,14.56,Transferencia
5787,1141,181EECB6,22,2022-08-31,688.58,295.11,983.69,0,0,Cheque
5788,1141,181EECB6,9,2022-02-13,120.95,51.83,172.78,54,15.55,Transferencia
5789,1141,181EECB6,40,2022-05-29,143.27,61.4,204.67,0,0,Cheque
5790,1141,181EECB6,29,2022-01-09,764.69,327.73,1092.42,0,0,Banca Móvil
5791,1141,181EECB6,60,2022-11-13,1154.64,494.85,1649.49,0,0,Débito Automático
5792,1141,181EECB6,29,2022-12-10,1122.9,481.25,1604.15,0,0,Débito Automático
5793,1141,181EECB6,35,2022-02-06,1036.9,444.38,1481.28,46,113.56,Banca Móvil
5794,1143,B5431745,3,2022-10-19,592.9,254.1,847.0,0,0,Transferencia
5795,1143,B5431745,33,2022-05-09,1226.37,525.59,1751.95,45,131.4,Cheque
5796,1143,B5431745,55,2023-10-21,623.31,267.13,890.45,0,0,Banca Móvil
5797,1143,B5431745,27,2023-09-24,979.75,419.89,1399.64,0,0,Efectivo
5798,1143,B5431745,16,2023-09-29,795.35,340.87,1136.22,0,0,Banca Móvil
5799,1143,B5431745,56,2022-09-13,1169.11,501.05,1670.15,0,0,Débito Automático
5800,1143,B5431745,16,2023-03-31,1110.71,476.02,1586.73,0,0,Cheque
5801,1143,B5431745,15,2023-10-28,739.47,316.92,1056.39,0,0,Débito Automático
5802,1143,B5431745,41,2023-07-31,1343.42,575.75,1919.17,12,38.38,Débito Automático
5803,1143,B5431745,50,2022-08-19,606.6,259.97,866.57,0,0,Débito Automático
5804,1143,B5431745,37,2023-12-02,362.23,155.24,517.47,0,0,Cheque
5805,1143,B5431745,44,2022-12-17,630.35,270.15,900.5,0,0,Débito Automático
5806,1143,B5431745,52,2022-08-04,142.88,61.24,204.12,0,0,Transferencia
5807,1143,B5431745,20,2023-11-02,1358.99,582.42,1941.41,0,0,Débito Automático
5808,1143,B5431745,38,2022-02-18,835.55,358.09,1193.64,58,115.39,Efectivo
5809,1143,B5431745,8,2023-05-08,471.62,202.12,673.74,0,0,Cheque
5810,1143,B5431745,41,2023-12-01,513.76,220.18,733.94,0,0,Banca Móvil
5811,1143,B5431745,22,2022-09-16,630.44,270.19,900.63,0,0,Débito Automático
5812,1143,B5431745,34,2022-09-30,413.3,177.13,590.43,50,49.2,Transferencia
5813,1143,B5431745,37,2022-06-26,1376.47,589.92,1966.39,0,0,Cheque
5814,1143,B5431745,34,2022-08-07,1281.5,549.22,1830.72,0,0,Cheque
5815,1143,B5431745,56,2022-07-17,776.65,332.85,1109.5,0,0,Efectivo
5816,1143,B5431745,14,2023-06-08,998.37,427.87,1426.24,0,0,Efectivo
5817,1143,B5431745,36,2022-06-21,741.41,317.75,1059.16,0,0,Cheque
5818,1143,B5431745,35,2023-05-28,1354.2,580.37,1934.57,0,0,Cheque
5819,1143,B5431745,31,2022-07-08,456.34,195.58,651.92,0,0,Cheque
5820,1143,B5431745,37,2022-03-13,1379.06,591.02,1970.08,0,0,Efectivo
5821,1143,B5431745,58,2022-12-24,595.03,255.01,850.04,0,0,Efectivo
5822,1143,B5431745,34,2023-02-16,125.88,53.95,179.83,0,0,Transferencia
5823,1143,B5431745,5,2022-05-05,755.33,323.71,1079.05,30,53.95,Efectivo
5824,1143,B5431745,21,2022-08-16,790.71,338.88,1129.59,0,0,Cheque
5825,1143,B5431745,55,2022-07-26,266.4,114.17,380.57,0,0,Cheque
5826,1143,B5431745,29,2022-03-01,869.48,372.64,1242.12,0,0,Débito Automático
5827,1143,B5431745,47,2023-09-11,271.58,116.39,387.97,49,31.68,Banca Móvil
5828,1143,B5431745,32,2023-03-23,118.45,50.76,169.21,0,0,Efectivo
5829,1143,B5431745,7,2022-08-26,1067.09,457.32,1524.41,0,0,Débito Automático
5830,1146,99CA18A1,19,2022-11-25,1273.13,545.63,1818.76,0,0,Débito Automático
5831,1149,5A13040A,14,2023-04-26,954.61,409.12,1363.73,0,0,Banca Móvil
5832,1149,5A13040A,45,2023-02-13,1130.63,484.55,1615.18,0,0,Efectivo
5833,1149,5A13040A,49,2023-09-29,1385.16,593.64,1978.8,0,0,Banca Móvil
5834,1149,5A13040A,32,2023-09-15,75.73,32.46,108.19,9,1.62,Débito Automático
5835,1149,5A13040A,27,2022-04-12,196.29,84.13,280.42,0,0,Débito Automático
5836,1149,5A13040A,36,2023-02-13,556.32,238.42,794.75,0,0,Banca Móvil
5837,1149,5A13040A,21,2022-10-26,1334.58,571.96,1906.55,58,184.3,Banca Móvil
5838,1149,5A13040A,28,2022-01-27,829.09,355.33,1184.42,19,37.51,Cheque
5839,1149,5A13040A,4,2023-08-25,327.81,140.49,468.3,29,22.63,Cheque
5840,1149,5A13040A,3,2023-09-14,220.64,94.56,315.2,0,0,Cheque
5841,1149,5A13040A,12,2023-05-28,1019.72,437.02,1456.74,0,0,Banca Móvil
5842,1149,5A13040A,1,2023-01-30,860.26,368.69,1228.95,0,0,Transferencia
5843,1149,5A13040A,50,2023-07-25,651.32,279.14,930.46,31,48.07,Efectivo
5844,1149,5A13040A,3,2023-07-25,1136.56,487.1,1623.66,0,0,Cheque
5845,1149,5A13040A,1,2022-01-02,1371.73,587.88,1959.61,24,78.38,Transferencia
5846,1149,5A13040A,29,2023-08-17,611.83,262.21,874.05,44,64.1,Banca Móvil
5847,1149,5A13040A,59,2023-04-11,982.11,420.9,1403.01,0,0,Banca Móvil
5848,1149,5A13040A,13,2023-12-28,240.25,102.96,343.21,0,0,Banca Móvil
5849,1149,5A13040A,23,2022-04-14,1056.19,452.65,1508.85,0,0,Banca Móvil
5850,1152,5A13040A,33,2023-08-04,473.94,203.12,677.06,26,29.34,Banca Móvil
5851,1152,5A13040A,2,2023-11-21,116.89,50.1,166.99,0,0,Débito Automático
5852,1152,5A13040A,22,2023-02-14,242.68,104.01,346.69,8,4.62,Débito Automático
5853,1152,5A13040A,48,2022-12-05,1121.09,480.47,1601.56,4,10.68,Banca Móvil
5854,1152,5A13040A,15,2023-07-25,1079.85,462.79,1542.64,0,0,Débito Automático
5855,1152,5A13040A,11,2023-07-16,296.37,127.02,423.39,0,0,Banca Móvil
5856,1152,5A13040A,44,2023-01-02,874.09,374.61,1248.7,0,0,Banca Móvil
5857,1152,5A13040A,34,2023-03-24,550.71,236.02,786.73,50,65.56,Banca Móvil
5858,1152,5A13040A,51,2022-05-29,914.78,392.05,1306.83,0,0,Banca Móvil
5859,1152,5A13040A,50,2023-10-14,369.98,158.56,528.54,43,37.88,Débito Automático
5860,1152,5A13040A,41,2023-01-01,318.15,136.35,454.5,30,22.73,Débito Automático
5861,1152,5A13040A,21,2023-02-18,892.84,382.64,1275.48,0,0,Efectivo
5862,1152,5A13040A,35,2023-04-17,666.19,285.51,951.7,57,90.41,Transferencia
5863,1152,5A13040A,40,2022-11-12,704.32,301.85,1006.17,0,0,Efectivo
5864,1152,5A13040A,10,2023-01-20,1040.56,445.95,1486.51,0,0,Efectivo
5865,1152,5A13040A,14,2023-10-15,674.38,289.02,963.4,50,80.28,Transferencia
5866,1152,5A13040A,3,2023-08-27,591.4,253.46,844.86,0,0,Banca Móvil
5867,1152,5A13040A,33,2023-10-27,906.78,388.62,1295.4,27,58.29,Débito Automático
5868,1152,5A13040A,19,2023-01-16,250.13,107.2,357.33,0,0,Efectivo
5869,1152,5A13040A,33,2022-09-30,851.82,365.07,1216.89,21,42.59,Efectivo
5870,1152,5A13040A,42,2022-09-10,850.12,364.33,1214.45,47,95.13,Efectivo
5871,1152,5A13040A,49,2022-03-24,1310.53,561.66,1872.19,0,0,Efectivo
5872,1152,5A13040A,28,2023-11-17,492.56,211.1,703.66,0,0,Cheque
5873,1152,5A13040A,46,2022-08-19,1165.36,499.44,1664.8,0,0,Cheque
5874,1152,5A13040A,55,2022-10-10,724.05,310.31,1034.36,0,0,Transferencia
5875,1152,5A13040A,43,2023-07-03,570.92,244.68,815.6,0,0,Efectivo
5876,1152,5A13040A,29,2023-05-07,985.56,422.38,1407.95,0,0,Banca Móvil
5877,1152,5A13040A,45,2022-01-19,937.58,401.82,1339.4,0,0,Cheque
5878,1152,5A13040A,41,2023-09-21,1294.11,554.62,1848.73,0,0,Banca Móvil
5879,1153,AA7F93EB,25,2023-04-09,154.34,66.14,220.48,60,22.05,Efectivo
5880,1153,AA7F93EB,41,2022-03-27,1137.58,487.53,1625.11,0,0,Transferencia
5881,1153,AA7F93EB,25,2023-12-26,452.05,193.74,645.79,0,0,Débito Automático
5882,1153,AA7F93EB,32,2022-01-10,580.03,248.58,828.61,0,0,Débito Automático
5883,1153,AA7F93EB,34,2023-05-08,584.02,250.3,834.32,27,37.54,Transferencia
5884,1153,AA7F93EB,32,2023-06-20,788.87,338.09,1126.96,0,0,Transferencia
5885,1153,AA7F93EB,37,2022-02-01,113.88,48.8,162.68,5,1.36,Efectivo
5886,1153,AA7F93EB,60,2023-12-31,466.69,200.01,666.7,0,0,Transferencia
5887,1153,AA7F93EB,27,2022-11-02,186.63,79.98,266.61,0,0,Efectivo
5888,1153,AA7F93EB,9,2023-04-04,1030.11,441.48,1471.59,0,0,Cheque
5889,1153,AA7F93EB,40,2023-12-03,1040.16,445.79,1485.95,0,0,Banca Móvil
5890,1153,AA7F93EB,7,2022-12-19,1341.23,574.81,1916.04,0,0,Transferencia
5891,1153,AA7F93EB,48,2023-10-22,498.51,213.65,712.16,0,0,Efectivo
5892,1154,AA7F93EB,34,2022-06-01,1215.27,520.83,1736.1,2,5.79,Efectivo
5893,1154,AA7F93EB,5,2022-01-13,987.05,423.02,1410.07,20,47.0,Débito Automático
5894,1154,AA7F93EB,17,2022-04-28,691.0,296.14,987.15,23,37.84,Cheque
5895,1154,AA7F93EB,20,2022-08-17,878.06,376.31,1254.37,0,0,Cheque
5896,1154,AA7F93EB,22,2022-08-04,275.34,118.0,393.35,23,15.08,Transferencia
5897,1154,AA7F93EB,48,2023-04-07,199.93,85.68,285.61,0,0,Transferencia
5898,1154,AA7F93EB,16,2023-04-28,874.97,374.99,1249.96,0,0,Cheque
5899,1154,AA7F93EB,32,2023-06-15,489.09,209.61,698.7,0,0,Banca Móvil
5900,1154,AA7F93EB,39,2023-09-04,557.03,238.73,795.76,21,27.85,Transferencia
5901,1154,AA7F93EB,17,2023-02-10,431.28,184.83,616.11,36,36.97,Débito Automático
5902,1154,AA7F93EB,14,2023-05-12,151.85,65.08,216.93,0,0,Transferencia
5903,1154,AA7F93EB,8,2023-10-16,1058.67,453.71,1512.38,11,27.73,Débito Automático
5904,1154,AA7F93EB,36,2022-03-18,1171.97,502.27,1674.25,55,153.47,Transferencia
5905,1154,AA7F93EB,12,2022-04-20,1348.71,578.02,1926.73,45,144.5,Débito Automático
5906,1154,AA7F93EB,1,2023-05-25,510.03,218.58,728.61,0,0,Efectivo
5907,1154,AA7F93EB,8,2022-07-08,130.43,55.9,186.33,0,0,Banca Móvil
5908,1154,AA7F93EB,41,2023-06-22,410.57,175.96,586.53,0,0,Transferencia
5909,1154,AA7F93EB,46,2023-06-11,515.33,220.85,736.18,0,0,Efectivo
5910,1154,AA7F93EB,29,2022-11-13,834.43,357.61,1192.05,0,0,Banca Móvil
5911,1155,00627930,4,2023-10-21,847.43,363.18,1210.61,0,0,Efectivo
5912,1155,00627930,24,2022-03-20,181.77,77.9,259.67,0,0,Cheque
